rank,original_index,final_score,match_score,diversity_score,is_ground_truth,temperature,humidity,pressure
1041,30025,1.0,1.0,0.24856208136040378,True,15.55555556,0.7,1014.7
1042,30021,1.0,1.0,0.6913685239694504,True,20.0,0.57,1014.3
1043,13679,1.0,1.0,0.3977960607719111,True,16.93333333,0.65,1016.04
1044,52594,1.0,1.0,0.6676027847907201,True,19.92777778,0.58,1014.0
1045,52593,1.0,1.0,0.3705113178619385,True,17.75555556,0.7,1013.9
1046,23924,1.0,1.0,0.6685460096512065,True,18.88333333,0.56,1015.35
1047,21934,1.0,1.0,0.7886666702789686,True,18.88888889,0.51,1015.96
1048,71084,1.0,1.0,0.38958096539378684,True,17.71666667,0.68,1014.78
1049,48554,1.0,1.0,0.49643882771515546,True,19.77777778,0.69,1016.04
1050,60835,1.0,1.0,0.4282165106218582,True,17.21111111,0.64,1014.34
1051,60833,1.0,1.0,0.872180984835248,True,19.95,0.49,1013.62
1052,21920,1.0,1.0,0.6350931862234006,True,19.61666667,0.59,1016.75
1053,13725,1.0,1.0,0.5810604693952989,True,18.83888889,0.6,1016.99
1054,44444,1.0,1.0,0.7804779167739483,True,15.22777778,0.48,1013.67
1055,44443,1.0,1.0,1.0,True,17.28888889,0.39,1013.27
1056,21914,1.0,1.0,0.4698599684366632,True,17.67222222,0.63,1016.69
1057,23959,1.0,1.0,0.5387895698935388,True,17.85,0.6,1015.4
1058,21910,1.0,1.0,0.4955918103758215,True,19.21666667,0.66,1013.99
1059,23958,1.0,1.0,0.32301672151679095,True,16.11666667,0.67,1015.45
1060,21909,1.0,1.0,0.5858377661025056,True,19.78888889,0.62,1013.42
1061,44436,1.0,1.0,1.0,True,18.93333333,0.31,1014.87
1062,44435,1.0,1.0,1.0,True,18.69444444,0.39,1015.07
1063,44434,1.0,1.0,0.9296902927000443,True,17.22222222,0.44,1015.08
1064,23952,1.0,1.0,0.29636412531401013,True,15.52777778,0.67,1015.83
1065,23951,1.0,1.0,0.4232631413464842,True,17.07777778,0.64,1015.83
1066,25986,1.0,1.0,0.5238039592733027,True,16.03888889,0.58,1015.13
1067,75139,1.0,1.0,0.4039724514297328,True,17.73333333,0.67,1015.24
1068,75138,1.0,1.0,0.49255545505717163,True,18.88333333,0.65,1014.72
1069,25983,1.0,1.0,0.8193670170371733,True,17.2,0.48,1014.64
1070,25982,1.0,1.0,0.7383519544685728,True,17.17777778,0.51,1015.04
1071,25981,1.0,1.0,0.7124832438353736,True,17.2,0.52,1015.01
1072,93563,1.0,1.0,0.38430412533156816,True,17.34444444,0.67,1015.95
1073,52603,1.0,1.0,0.6694279741722717,True,19.95,0.58,1015.99
1074,34169,1.0,1.0,1.0,True,17.81111111,0.37,1016.58
1075,23926,1.0,1.0,0.6390745078326086,True,18.7,0.57,1015.84
1076,30720,1.0,1.0,0.4543833692432985,True,18.88888889,0.68,1015.0
